timestamp,sheep_id,latitude,longitude
2025-08-27 10:00:00,Sheep_1,31.000310082666683,-7.000358079651448
2025-08-27 10:00:00,Sheep_2,30.999987511201237,-7.000014642540907
2025-08-27 10:00:00,Sheep_3,31.000006520722373,-7.000060153520436
2025-08-27 10:00:00,Sheep_4,30.999953514611054,-7.000017678316847
2025-08-27 10:00:00,Sheep_5,30.999972704874587,-6.999990120065581
2025-08-27 10:00:00,Sheep_6,30.999975529354774,-7.000044402820651
2025-08-27 10:00:00,Sheep_7,31.000039498260033,-7.0000070984056535
2025-08-27 10:00:00,Sheep_8,31.000001819840225,-7.000044794075189
2025-08-27 10:00:00,Sheep_9,30.99998532924745,-6.999996512594386
2025-08-27 10:00:00,Sheep_10,30.999968981488212,-6.999988188056356
2025-08-27 10:00:30,Sheep_1,31.00062624348791,-7.000745017315903
2025-08-27 10:00:30,Sheep_2,30.999983784406783,-6.999941764384001
2025-08-27 10:00:30,Sheep_3,30.999999636258767,-7.000033254425826
2025-08-27 10:00:30,Sheep_4,31.000022167038594,-7.000038383317683
2025-08-27 10:00:30,Sheep_5,31.000005628735043,-7.000061612017985
2025-08-27 10:00:30,Sheep_6,30.999964206268896,-6.99999381068382
2025-08-27 10:00:30,Sheep_7,31.000019901183435,-6.999994612182176
2025-08-27 10:00:30,Sheep_8,30.999996883355667,-7.000009466698544
2025-08-27 10:00:30,Sheep_9,30.999960154815206,-7.000022631897978
2025-08-27 10:00:30,Sheep_10,30.999987586091333,-6.999966764082985
2025-08-27 10:01:00,Sheep_1,31.000961725568278,-7.001145308439188
2025-08-27 10:01:00,Sheep_2,31.00000873384754,-7.000012106984792
2025-08-27 10:01:00,Sheep_3,30.999981757402075,-6.999980768900822
2025-08-27 10:01:00,Sheep_4,31.000027784751776,-6.999970720558144
2025-08-27 10:01:00,Sheep_5,30.999977383645618,-7.000009721635407
2025-08-27 10:01:00,Sheep_6,31.00000892732927,-6.999969328866534
2025-08-27 10:01:00,Sheep_7,30.999987086572823,-7.000005837117212
2025-08-27 10:01:00,Sheep_8,30.999970185007886,-7.000037608729724
2025-08-27 10:01:00,Sheep_9,31.000021897030788,-6.999957359820914
2025-08-27 10:01:00,Sheep_10,30.99999805937509,-6.999968448931175
2025-08-27 10:01:30,Sheep_1,31.00128056662737,-7.001491328539647
2025-08-27 10:01:30,Sheep_2,31.00000973937133,-6.999951644138756
2025-08-27 10:01:30,Sheep_3,30.99999903451206,-6.999950807612012
2025-08-27 10:01:30,Sheep_4,30.99992939961092,-6.999974159389754
2025-08-27 10:01:30,Sheep_5,31.000002345860626,-7.000009400789464
2025-08-27 10:01:30,Sheep_6,31.00000247289193,-7.000062489155813
2025-08-27 10:01:30,Sheep_7,30.99999407998865,-6.999988772382704
2025-08-27 10:01:30,Sheep_8,31.000039828262075,-7.000016294412831
2025-08-27 10:01:30,Sheep_9,30.999978211634847,-7.000015775238708
2025-08-27 10:01:30,Sheep_10,31.00002466947856,-6.999989664066909
2025-08-27 10:02:00,Sheep_1,31.001583068951923,-7.001836500456397
2025-08-27 10:02:00,Sheep_2,31.000002616175422,-6.999969545806791
2025-08-27 10:02:00,Sheep_3,30.99998108013581,-7.000010301696098
2025-08-27 10:02:00,Sheep_4,30.999989432945927,-7.000046012901971
2025-08-27 10:02:00,Sheep_5,31.00000798024462,-6.999991792423669
2025-08-27 10:02:00,Sheep_6,31.000000137804257,-7.000007375418192
2025-08-27 10:02:00,Sheep_7,30.999961856699368,-7.000013225086649
2025-08-27 10:02:00,Sheep_8,30.999990764071597,-7.00002522359296
2025-08-27 10:02:00,Sheep_9,30.999995653457287,-6.99998729664327
2025-08-27 10:02:00,Sheep_10,31.000050831456196,-6.999994511274519
2025-08-27 10:02:30,Sheep_1,31.001915731298457,-7.0022182706340335
2025-08-27 10:02:30,Sheep_2,30.999948290391252,-7.000000833596099
2025-08-27 10:02:30,Sheep_3,31.00000162316412,-6.999922555681445
2025-08-27 10:02:30,Sheep_4,30.99999481599987,-6.999990519353205
2025-08-27 10:02:30,Sheep_5,30.99999906454088,-7.000036743231116
2025-08-27 10:02:30,Sheep_6,31.00003079831516,-6.999976359229562
2025-08-27 10:02:30,Sheep_7,31.000021317785134,-7.000028591136609
2025-08-27 10:02:30,Sheep_8,31.000037804374173,-7.000044074189753
2025-08-27 10:02:30,Sheep_9,31.000015815408563,-6.999931132087095
2025-08-27 10:02:30,Sheep_10,30.999973305704497,-7.000017804397524
2025-08-27 10:03:00,Sheep_1,31.002231411797702,-7.002596714803771
2025-08-27 10:03:00,Sheep_2,30.999958210651336,-6.999997844380447
2025-08-27 10:03:00,Sheep_3,30.999971371621083,-6.999985110256569
2025-08-27 10:03:00,Sheep_4,30.999975222128075,-6.999951270070777
2025-08-27 10:03:00,Sheep_5,30.99997889184444,-7.0000101256123095
2025-08-27 10:03:00,Sheep_6,31.00002192374822,-7.000038698367382
2025-08-27 10:03:00,Sheep_7,31.000006129894032,-6.999958903438949
2025-08-27 10:03:00,Sheep_8,30.999956679395403,-6.999994195112497
2025-08-27 10:03:00,Sheep_9,31.000007003668546,-6.999975419493184
2025-08-27 10:03:00,Sheep_10,30.999966665000606,-7.000041515148699
2025-08-27 10:03:30,Sheep_1,31.002557516106254,-7.002949388866211
2025-08-27 10:03:30,Sheep_2,31.000006750615803,-6.999989107670187
2025-08-27 10:03:30,Sheep_3,30.9999816737858,-6.99999269794503
2025-08-27 10:03:30,Sheep_4,31.000007898108336,-7.000022459204679
2025-08-27 10:03:30,Sheep_5,31.0000502813828,-6.999985102695556
2025-08-27 10:03:30,Sheep_6,30.99996789516267,-6.999979357958132
2025-08-27 10:03:30,Sheep_7,30.99997373297691,-6.99997525406436
2025-08-27 10:03:30,Sheep_8,31.000031223380677,-7.000025802247604
2025-08-27 10:03:30,Sheep_9,31.000025962346278,-6.999987022169913
2025-08-27 10:03:30,Sheep_10,31.000022153974847,-6.9999403648389915
2025-08-27 10:04:00,Sheep_1,31.002862247438127,-7.003340863679124
2025-08-27 10:04:00,Sheep_2,30.999976028177425,-7.000025649070901
2025-08-27 10:04:00,Sheep_3,30.999997922160183,-6.999989274183776
2025-08-27 10:04:00,Sheep_4,31.00000745663311,-6.999973993363171
2025-08-27 10:04:00,Sheep_5,31.000000350392344,-6.999954300896557
2025-08-27 10:04:00,Sheep_6,30.999992867674276,-6.999914477896268
2025-08-27 10:04:00,Sheep_7,31.00001686131911,-7.000026949028889
2025-08-27 10:04:00,Sheep_8,30.999971140159055,-6.999984831069901
2025-08-27 10:04:00,Sheep_9,30.99999397782648,-6.999977551828367
2025-08-27 10:04:00,Sheep_10,31.000012753439396,-7.000002289740616
2025-08-27 10:04:30,Sheep_1,31.003169959799095,-7.003726268272161
2025-08-27 10:04:30,Sheep_2,30.999987966718862,-6.9999730748265865
2025-08-27 10:04:30,Sheep_3,31.000005769684087,-7.000039166020395
2025-08-27 10:04:30,Sheep_4,31.00000466711083,-6.999987885623687
2025-08-27 10:04:30,Sheep_5,30.999976180629638,-6.999995166883509
2025-08-27 10:04:30,Sheep_6,31.00000156868627,-7.000035934979918
2025-08-27 10:04:30,Sheep_7,31.000009642131523,-6.999982368937555
2025-08-27 10:04:30,Sheep_8,31.000029187511046,-6.999966868469243
2025-08-27 10:04:30,Sheep_9,30.99996287272634,-7.00002948521413
2025-08-27 10:04:30,Sheep_10,31.00001387985808,-6.999983846572511
2025-08-27 10:05:00,Sheep_1,31.003512944294567,-7.0039832155498285
2025-08-27 10:05:00,Sheep_2,31.000015385119763,-6.999964297822478
2025-08-27 10:05:00,Sheep_3,31.000025709713352,-6.9999795202626185
2025-08-27 10:05:00,Sheep_4,30.99999150370343,-6.9999761380118555
2025-08-27 10:05:00,Sheep_5,30.999979172874205,-7.000007445575702
2025-08-27 10:05:00,Sheep_6,30.999986919775033,-6.999997425877505
2025-08-27 10:05:00,Sheep_7,31.000062378509703,-7.000058706807451
2025-08-27 10:05:00,Sheep_8,31.00001849425594,-7.000050703778177
2025-08-27 10:05:00,Sheep_9,30.999987281749934,-6.9999657633991825
2025-08-27 10:05:00,Sheep_10,31.000001732303783,-7.000033884289929
2025-08-27 10:05:30,Sheep_1,31.00380935687484,-7.004419176129479
2025-08-27 10:05:30,Sheep_2,30.999980317104786,-6.999993194543126
2025-08-27 10:05:30,Sheep_3,31.00000122813079,-7.000020486311368
2025-08-27 10:05:30,Sheep_4,31.00005777786802,-6.9999800695894026
2025-08-27 10:05:30,Sheep_5,30.999945423753502,-6.999994137877363
2025-08-27 10:05:30,Sheep_6,30.999982165294696,-6.999973199500612
2025-08-27 10:05:30,Sheep_7,30.999978642092927,-7.000003607313093
2025-08-27 10:05:30,Sheep_8,31.000013609071477,-6.999972780661427
2025-08-27 10:05:30,Sheep_9,30.999967652809726,-7.000010516717027
2025-08-27 10:05:30,Sheep_10,30.999987200539586,-7.000020540667502
2025-08-27 10:06:00,Sheep_1,31.00417244407504,-7.00479438378862
2025-08-27 10:06:00,Sheep_2,30.999966020015602,-6.999971142425401
2025-08-27 10:06:00,Sheep_3,31.000057190698804,-6.999967539297851
2025-08-27 10:06:00,Sheep_4,30.999959053989418,-7.000015224316605
2025-08-27 10:06:00,Sheep_5,31.00003414241329,-7.0000222491241315
2025-08-27 10:06:00,Sheep_6,31.00001196063856,-6.999975645509593
2025-08-27 10:06:00,Sheep_7,30.99997501983997,-7.0000018714768695
2025-08-27 10:06:00,Sheep_8,30.999912649999818,-7.000032206741845
2025-08-27 10:06:00,Sheep_9,30.999993193456216,-7.000039230296422
2025-08-27 10:06:00,Sheep_10,31.000043992399494,-7.000044963637108
2025-08-27 10:06:30,Sheep_1,31.00445133694041,-7.005169583589767
2025-08-27 10:06:30,Sheep_2,31.000038841357053,-7.000045143498186
2025-08-27 10:06:30,Sheep_3,31.00003134648991,-6.9999996782726175
2025-08-27 10:06:30,Sheep_4,30.999973548994312,-6.999985471469294
2025-08-27 10:06:30,Sheep_5,31.00000536452647,-7.000018870815338
2025-08-27 10:06:30,Sheep_6,31.00000188111979,-7.0000121142573795
2025-08-27 10:06:30,Sheep_7,31.000003059216994,-6.999979182615212
2025-08-27 10:06:30,Sheep_8,31.00004274209889,-7.000038916912518
2025-08-27 10:06:30,Sheep_9,31.00005748383151,-7.000061373629749
2025-08-27 10:06:30,Sheep_10,30.999995909492586,-6.999981503310243
2025-08-27 10:07:00,Sheep_1,31.004782808589134,-7.005554827399443
2025-08-27 10:07:00,Sheep_2,30.999994391243703,-7.0000154999466915
2025-08-27 10:07:00,Sheep_3,30.999984117011582,-6.999973288514712
2025-08-27 10:07:00,Sheep_4,31.00000962133002,-7.000021785073888
2025-08-27 10:07:00,Sheep_5,31.000024243618633,-6.999990338504743
2025-08-27 10:07:00,Sheep_6,31.000021906093753,-6.999980204472651
2025-08-27 10:07:00,Sheep_7,30.99997765913553,-7.000017612088842
2025-08-27 10:07:00,Sheep_8,31.000020139065896,-6.9999808099621905
2025-08-27 10:07:00,Sheep_9,30.999999436715935,-6.99999631122771
2025-08-27 10:07:00,Sheep_10,31.000034432219614,-7.0000185990012325
2025-08-27 10:07:30,Sheep_1,31.005106106848693,-7.005915465285019
2025-08-27 10:07:30,Sheep_2,30.999994133636278,-6.999965454461778
2025-08-27 10:07:30,Sheep_3,31.00002224442191,-6.99997442326149
2025-08-27 10:07:30,Sheep_4,31.000035181786036,-6.999999339639333
2025-08-27 10:07:30,Sheep_5,31.00001837817925,-7.000009754785132
2025-08-27 10:07:30,Sheep_6,31.00000873606771,-7.000004091696918
2025-08-27 10:07:30,Sheep_7,31.00000261397678,-6.999981288266373
2025-08-27 10:07:30,Sheep_8,30.9999779494965,-6.999934215355487
2025-08-27 10:07:30,Sheep_9,30.99997288850032,-7.00003817408335
2025-08-27 10:07:30,Sheep_10,31.000031210318188,-6.9999751101292285
2025-08-27 10:08:00,Sheep_1,31.005426007999418,-7.006267508916161
2025-08-27 10:08:00,Sheep_2,30.999999669957614,-7.000028209672536
2025-08-27 10:08:00,Sheep_3,31.000002042882453,-7.000021289960509
2025-08-27 10:08:00,Sheep_4,31.000026278828603,-7.000004623483271
2025-08-27 10:08:00,Sheep_5,30.999977753399296,-7.000010104369105
2025-08-27 10:08:00,Sheep_6,31.000011128228195,-7.0000177234968595
2025-08-27 10:08:00,Sheep_7,30.99997784170691,-6.999992338475402
2025-08-27 10:08:00,Sheep_8,31.00000660168625,-7.000015938290663
2025-08-27 10:08:00,Sheep_9,30.999987305830786,-6.9999927043512375
2025-08-27 10:08:00,Sheep_10,30.99996097508961,-7.000044250653374
2025-08-27 10:08:30,Sheep_1,31.005720404542274,-7.006654604595254
2025-08-27 10:08:30,Sheep_2,31.000008378752216,-6.999953614808602
2025-08-27 10:08:30,Sheep_3,31.000023113356715,-7.000005028466508
2025-08-27 10:08:30,Sheep_4,30.999999487525837,-7.000031519517745
2025-08-27 10:08:30,Sheep_5,30.99999950108329,-7.00000907542603
2025-08-27 10:08:30,Sheep_6,31.000008697050674,-7.000026008136344
2025-08-27 10:08:30,Sheep_7,31.00001399604332,-6.999951810696952
2025-08-27 10:08:30,Sheep_8,30.999997068986296,-6.999987370185653
2025-08-27 10:08:30,Sheep_9,31.000018598921802,-7.000012614369443
2025-08-27 10:08:30,Sheep_10,31.00000603914342,-6.999999604094988
2025-08-27 10:09:00,Sheep_1,31.006053584490772,-7.0070357847339695
2025-08-27 10:09:00,Sheep_2,31.000000660532905,-6.999984342936445
2025-08-27 10:09:00,Sheep_3,31.000039107355583,-6.99996984053047
2025-08-27 10:09:00,Sheep_4,31.0000580268359,-7.000024125403184
2025-08-27 10:09:00,Sheep_5,31.000023508461283,-6.999994235728342
2025-08-27 10:09:00,Sheep_6,31.000059013733377,-7.000025412893674
2025-08-27 10:09:00,Sheep_7,30.99997737005456,-7.000018844901497
2025-08-27 10:09:00,Sheep_8,30.99994276242209,-7.000016529735008
2025-08-27 10:09:00,Sheep_9,30.999979541879405,-6.999995271620175
2025-08-27 10:09:00,Sheep_10,31.000009210096366,-6.999941013199068
2025-08-27 10:09:30,Sheep_1,31.006387422495678,-7.007401126058222
2025-08-27 10:09:30,Sheep_2,30.99997578832183,-6.999984534063936
2025-08-27 10:09:30,Sheep_3,30.999964420592697,-6.99994241894641
2025-08-27 10:09:30,Sheep_4,31.00003178512722,-7.000014750879938
2025-08-27 10:09:30,Sheep_5,30.999953832163246,-6.999957434259955
